area,perimetro,circularidade,aspect_ratio,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,h_media,s_media,v_media,h_desvio,glcm_contraste,glcm_homogeneidade,glcm_energia,glcm_correlacao,classe
39822.5,804.6244535446167,0.7729509416226772,0.9153225806451613,0.15994949058539157,4.919753775837657e-06,1.0068545176339588e-05,8.696047832949484e-08,-8.043877292478476e-14,-1.360495994017698e-10,-1.2277598267518066e-14,74.41030045055136,173.42680407238691,202.97378836532,86.54550055079797,854.9445561818368,0.2962515911634984,0.19840549668090168,0.9058229266105449,freshapple
92454.0,1230.1707005500793,0.7677234591844861,0.9266304347826086,0.16047968790181286,2.2686110189684535e-05,8.572229816240043e-05,9.766866393595279e-09,-2.1622595015392406e-15,6.224799845422427e-12,8.671227984124748e-15,133.05470716021767,168.93140902931626,166.39893102187426,75.81772903123296,638.5214424041695,0.2634166081345988,0.0868649822540305,0.9405265171667823,freshapple
44747.5,900.423442363739,0.6935616230081161,0.8561151079136691,0.16158716258405265,8.747446786050721e-05,0.00011628954465387738,3.816391787926247e-08,4.5264495838247384e-14,-2.703972752589183e-10,6.644620629642004e-14,20.156923554039384,175.44810934142615,206.56035265711185,50.32558908865241,742.0428361714936,0.302302346512682,0.20777767881342477,0.9201952617686774,freshapple
43381.0,871.1513637304306,0.718326984505294,1.121212121212121,0.16578215107824562,0.0003253682237477815,0.00045435744988732776,5.2794754375191725e-06,-1.885232752731479e-10,-8.980477965768377e-08,-1.7697324442072887e-10,31.32225776965265,120.04456124314443,184.7611517367459,2.9370432506248716,380.0827484392571,0.2988224383614683,0.060454299012812046,0.8519534715355803,freshapple
80313.0,1689.1555408239365,0.35371740366152227,0.9115281501340483,0.17807074257968036,0.00020696798040901034,0.00019123952580873138,3.8000205174559114e-05,-1.9285765604435938e-09,1.980916341526394e-07,-2.602778839699746e-09,37.0554108921277,126.55908232651701,182.56793079191914,4.209052568190673,471.8758821670677,0.3627697507039014,0.1652447259524851,0.8903700577866576,freshapple
69289.5,1092.531087756157,0.7294737765378305,0.9331306990881459,0.1620999458483395,7.41488097379418e-05,0.00018226840937945354,7.624733453819221e-07,-8.155297513532339e-12,-5.325620932554327e-09,3.779721290122307e-12,14.181388148275566,172.67853559244287,173.57267566870215,43.4295803217675,618.0029233871908,0.2960702729530864,0.1580974101200645,0.944985887440229,freshapple
104001.5,1259.6092972755432,0.8237164745228325,0.9181585677749361,0.16044915625933565,2.564742031397285e-05,9.1211232519313e-05,3.438851986866836e-09,-4.1988238136746444e-16,-1.731702016558445e-11,1.879620064510205e-15,110.88016568454887,161.32896801102012,206.75826509527818,85.7120549385251,470.1567727178693,0.2674956985629149,0.11954510043468128,0.938438134092004,freshapple
49720.0,916.4061967134476,0.7439863191514937,0.9194139194139194,0.1633304232133348,0.00034670460173250137,0.00022074329485981205,2.5035996349709155e-07,3.2618322060047217e-13,-2.879057268344481e-09,-1.8323860435364464e-12,32.611353886062055,137.86750473910007,187.16575875486382,64.99555381836221,937.8031168233438,0.2287626661684215,0.15195514687525788,0.886095062511704,freshapple
5543.0,500.02438521385193,0.27859439426339133,4.326530612244898,0.6228363349339597,0.3498825224318454,0.04278023524301665,0.031945751242610065,0.0011807235604223128,0.01882090468015139,-2.4439357898517993e-05,10.24299550328606,13.877551020408164,35.42857142857143,19.162306223932582,3364.0264914979853,0.45561757790735047,0.3969519768100517,0.7814103934231301,freshapple
84746.0,1445.047897219658,0.5099934378710886,0.6872146118721462,0.19350054151119583,0.006271692762235576,0.001398089164137411,0.0002664292878771656,1.5875961205684949e-07,1.8558717331237298e-05,3.516477297217499e-08,38.09678893171355,160.48785745246659,175.94645095535432,14.800900318050997,579.7048570648121,0.39870975125252084,0.24532312645271417,0.8978344540415452,freshapple
